budget,genres,revenue,release_date,vote_average
0,"[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",1300000.0,1954-03-05,6.7
0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",0.0,1959-06-25,4.2
328000,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",0.0,1933-11-13,7.3
0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",0.0,1959-06-25,4.3
0,"[{'id': 878, 'name': 'Science Fiction'}]",0.0,1957-03-31,5.8
1500000,"[{'id': 10402, 'name': 'Music'}, {'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",0.0,1943-08-27,5.6
0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}]",0.0,1984-12-14,5.0
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",0.0,1982-11-12,5.7
0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",0.0,1987-10-30,5.0
0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",0.0,1990-09-07,5.4
0,"[{'id': 27, 'name': 'Horror'}]",0.0,1986-10-01,4.7
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",0.0,1990-10-05,5.0
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0.0,2000-10-06,6.3
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",0.0,2000-10-05,5.7
5500000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",0.0,2000-03-17,6.2
63600000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",19412993.0,2000-10-06,4.8
1814462,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",0.0,1971-03-03,6.9
55000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",330444045.0,2000-10-06,6.6
4500000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",7390108.0,2000-10-27,7.9
10000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",0.0,2000-09-22,6.7
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0.0,2000-01-21,7.0
9000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0.0,2000-10-13,6.7
12000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0.0,2000-09-13,4.6
3000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",0.0,1999-10-21,5.8
24000000,"[{'id': 35, 'name': 'Comedy'}]",13700000.0,2000-10-13,5.7
0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",0.0,2000-10-13,4.5
0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",0.0,1971-08-02,6.5
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1977-04-16,6.4
750000,"[{'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",0.0,1960-08-17,7.5
0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",0.0,1995-10-27,6.4
1000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",35000000.0,1984-11-08,4.2
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",0.0,1987-09-18,4.4
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",0.0,1964-06-11,5.7
0,"[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",0.0,1949-10-05,6.4
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1946-07-24,6.9
30,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0.0,1945-11-30,7.3
5000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",110000000.0,2000-05-18,7.4
48000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",90383208.0,2000-10-19,5.6
40000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",55707411.0,2000-10-12,7.0
0,"[{'id': 27, 'name': 'Horror'}]",0.0,1981-04-22,6.6
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",0.0,1980-04-17,6.9
0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",0.0,1994-02-03,7.2
0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",0.0,2000-10-27,4.3
22000000,"[{'id': 10751, 'name': 'Family'}, {'id': 27, 'name': 'Horror'}]",13555988.0,2000-10-27,6.0
65000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",0.0,2000-10-27,4.9
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0.0,2000-10-13,6.4
92000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",264105545.0,2000-11-02,5.6
80000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",39459427.0,2000-11-02,6.4
85000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",0.0,2000-11-10,5.2
32000000,"[{'id': 18, 'name': 'Drama'}]",48814909.0,2000-09-13,7.0
80000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",33463969.0,2000-11-10,5.4
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0.0,2000-01-20,6.4
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0.0,2000-11-17,6.8
7200000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",116019547.0,1971-12-13,6.3
0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",0.0,1976-12-24,6.4
82000000,"[{'id': 878, 'name': 'Science Fiction'}]",96085477.0,2000-11-17,5.7
35000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",36779296.0,2000-11-15,5.5
123000000,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",345141403.0,2000-11-17,6.2
0,"[{'id': 99, 'name': 'Documentary'}]",0.0,1999-10-22,7.3
30,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",103.0,2000-09-14,6.0
85000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",183611771.0,2000-10-07,5.1
0,"[{'id': 18, 'name': 'Drama'}]",0.0,2000-10-27,6.9
13500000,"[{'id': 18, 'name': 'Drama'}]",7060876.0,2000-11-22,6.8
75000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",248118121.0,2000-11-13,6.9
0,[],0.0,2000-11-16,6.7
17000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",213525736.0,2000-10-01,7.2
35000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",15185241.0,2000-12-08,3.9
65000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",0.0,2000-12-08,6.1
75000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",215663859.0,2000-12-08,5.9
25000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",8613462.0,1984-05-04,6.5
0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",20345361.0,1985-05-03,6.0
0,"[{'id': 35, 'name': 'Comedy'}]",49230280.0,1987-11-26,7.1
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0.0,1988-02-05,5.5
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1997-03-19,6.4
40000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",191185897.0,1987-06-29,6.2
6000000,"[{'id': 16, 'name': 'Animation'}]",5849647.0,1986-08-08,7.1
15000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",43848069.0,1987-12-10,7.0
14000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",161001698.0,1989-12-20,6.7
4000000,"[{'id': 18, 'name': 'Drama'}]",3468572.0,1988-12-21,6.7
20000000,"[{'id': 35, 'name': 'Comedy'}]",45833132.0,1985-05-22,6.5
10000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",83557872.0,2000-09-01,7.7
15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",21032267.0,1988-10-07,5.1
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",0.0,2000-03-24,5.3
25000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",152500343.0,2000-12-14,6.8
13000000,"[{'id': 35, 'name': 'Comedy'}]",73180723.0,2000-12-15,5.3
100000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",169327687.0,2000-12-09,7.2
6,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",8.0,2000-09-06,6.6
70000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",374111707.0,2000-12-15,6.1
43000000,"[{'id': 18, 'name': 'Drama'}]",80049764.0,2000-12-21,7.0
10000000,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",12008642.0,2000-12-22,6.4
0,"[{'id': 18, 'name': 'Drama'}]",8524534.0,2000-09-03,6.6
90000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",429632142.0,2000-12-22,7.5
60000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",0.0,2000-12-12,6.5
10000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5164404.0,2000-09-23,6.4
45000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]",212000000.0,2000-12-14,6.1
0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",0.0,1999-01-01,6.8
26000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",71868327.0,2000-08-30,7.3
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",0.0,2001-03-01,5.6
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0.0,2000-08-26,6.5
28000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",33000337.0,2000-12-22,4.6
57000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",0.0,2000-12-11,5.8
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",0.0,2000-12-22,6.0
80000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",34566746.0,2000-12-24,6.9
48000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",207515725.0,2000-12-27,6.9
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",0.0,2000-12-29,5.6
8000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",8279017.0,2000-05-15,6.6
0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2585639.0,1987-10-11,7.0
4000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",0.0,1989-10-27,5.7
50000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",57059003.0,1982-06-18,6.2
10000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",25196249.0,1991-06-07,5.8
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",129795554.0,1982-07-28,6.8
12000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 37, 'name': 'Western'}]",7900000.0,1960-10-23,6.5
6500000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",2347000.0,1986-04-18,6.7
0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",0.0,1977-04-01,4.7
0,"[{'id': 53, 'name': 'Thriller'}, {'id': 37, 'name': 'Western'}, {'id': 9648, 'name': 'Mystery'}]",0.0,1975-12-25,6.7
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 37, 'name': 'Western'}]",0.0,1956-11-25,6.1
0,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",25000000.0,1993-10-08,6.6
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1994-10-14,3.7
0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",0.0,1975-01-01,5.5
0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",0.0,2000-04-15,5.5
30000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",18195610.0,2001-01-12,5.8
0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0.0,2001-01-12,5.5
13000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}, {'id': 10402, 'name': 'Music'}]",91038276.0,2001-01-12,6.3
1000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",779137.0,2000-12-01,6.8
35000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",29400000.0,2001-01-09,6.6
0,[],0.0,2001-12-07,4.3
0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",0.0,1998-03-13,7.5
0,"[{'id': 18, 'name': 'Drama'}]",0.0,2001-01-09,0.0
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0.0,1992-12-11,5.4
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",2853801.0,1991-09-30,7.1
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0.0,1988-10-13,6.0
0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",22697691.0,1992-07-10,5.4
500000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",0.0,1973-06-13,7.2
500000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",0.0,1974-04-05,6.4
0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",0.0,1988-11-10,6.2
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",18899204.0,1993-02-12,6.5
11000000,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",13276953.0,2001-01-24,5.7
35000000,"[{'id': 35, 'name': 'Comedy'}]",94728529.0,2001-01-26,5.4
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0.0,1997-09-12,6.9
0,[],0.0,2001-04-04,0.0
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0.0,2000-09-15,6.4
0,"[{'id': 18, 'name': 'Drama'}]",0.0,2001-02-23,5.1
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",0.0,2000-09-14,5.4
0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",0.0,1999-06-02,6.3
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0.0,2000-12-01,7.0
0,"[{'id': 35, 'name': 'Comedy'}]",3818452.0,2000-08-15,6.7
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1987-05-22,6.3
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",0.0,1987-09-18,6.0
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",0.0,1987-09-17,6.0
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",0.0,1987-08-07,5.9
3000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3221568.0,1987-09-02,7.3
0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",4278150.0,1987-09-25,6.3
20000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",299965036.0,1987-05-18,6.1
15000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",316360478.0,1984-11-29,6.8
0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",0.0,1986-11-27,6.2
0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",0.0,1987-10-02,7.0
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1700000.0,1987-09-25,5.9
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1987-08-21,5.9
2000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",0.0,1987-07-09,6.8
1800000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",31623833.0,1987-08-14,6.7
10000000,"[{'id': 878, 'name': 'Science Fiction'}]",14000.0,1987-11-12,6.0
2,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",0.0,1988-01-01,6.6
14000000,"[{'id': 35, 'name': 'Comedy'}]",0.0,1987-01-16,6.2
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1987-11-05,7.0
0,"[{'id': 27, 'name': 'Horror'}]",0.0,1987-01-01,3.0
0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",2413427.0,1987-02-06,6.4
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1987-09-03,6.5
0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",0.0,1987-02-20,5.0
0,"[{'id': 35, 'name': 'Comedy'}]",10348437.0,1987-07-14,4.4
0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",0.0,1986-12-18,5.9
0,"[{'id': 35, 'name': 'Comedy'}]",50504655.0,1987-11-25,7.4
35000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",22238696.0,1987-12-09,7.3
3000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",23509382.0,1987-05-22,5.5
350000,"[{'id': 27, 'name': 'Horror'}]",29400000.0,1981-10-15,7.3
0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 37, 'name': 'Western'}]",0.0,1987-04-24,5.7
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1987-10-02,5.7
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1987-09-11,5.5
0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",0.0,1987-11-20,6.4
0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0.0,1987-08-28,6.1
0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",5262047.0,1987-05-05,5.5
0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",0.0,1987-01-01,6.0
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1987-10-23,6.2
0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",183700.0,1987-05-13,5.8
0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 53, 'name': 'Thriller'}]",0.0,1987-11-06,5.2
0,"[{'id': 35, 'name': 'Comedy'}]",0.0,1987-03-20,5.7
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",0.0,1987-09-03,6.5
0,"[{'id': 35, 'name': 'Comedy'}]",4215859.0,1987-05-08,6.1
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1083282.0,1987-11-25,5.5
0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",1749956.0,1987-03-06,7.0
0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",25893810.0,1987-06-30,6.6
0,"[{'id': 18, 'name': 'Drama'}]",0.0,1987-12-18,6.4
55000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",14375181.0,1987-05-15,4.3
23000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",51881013.0,1987-07-17,3.5
0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",4916871.0,1987-12-18,2.7
1,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",12396383.0,1987-11-06,6.1
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",34377585.0,1987-10-02,5.3
8500000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",32222567.0,1987-07-31,6.8
0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0.0,1987-11-06,6.6
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",9868521.0,1987-07-10,5.2
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0.0,1987-01-01,3.8
