genres,revenue,release_date,vote_average
"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",11137801.0,1985-06-21,6.6
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",62000000.0,1991-06-21,6.3
"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",51000000.0,1959-01-28,6.8
"[{'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",5656087.0,1983-04-29,6.6
"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",69821334.0,1984-03-09,6.1
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",3337685.0,1994-10-28,6.1
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",33000000.0,1982-07-09,6.6
"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",5632086.0,1993-03-05,6.7
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",55041738.0,1998-08-05,5.7
"[{'id': 35, 'name': 'Comedy'}]",73961419.0,1979-12-14,7.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",18196170.0,1982-05-21,6.5
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",11582891.0,1990-10-26,4.5
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",33697647.0,1983-03-25,6.9
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",333000000.0,1984-05-23,7.1
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",30471420.0,1978-11-15,6.1
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",20766616.0,1983-10-21,6.9
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",7433663.0,1986-07-25,5.5
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",21200000.0,1983-08-10,5.7
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",14000000.0,1984-03-09,5.6
"[{'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",27100027.0,1989-11-17,6.3
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",191502426.0,1991-11-22,6.7
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",65705772.0,1998-07-31,6.8
"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",103891409.0,1998-08-07,5.8
"[{'id': 18, 'name': 'Drama'}]",40542.0,1998-08-07,3.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",12729678.0,1980-09-02,6.7
"[{'id': 18, 'name': 'Drama'}]",33736689.0,1966-06-21,7.8
"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}]",34368475.0,1987-07-01,6.6
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",38934048.0,1985-08-01,6.4
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",9000000.0,1967-12-19,6.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",3713768.0,1978-10-14,7.3
"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",14665733.0,1982-06-17,7.5
"[{'id': 14, 'name': 'Fantasy'}]",40577001.0,1982-12-17,7.3
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",84542002.0,1986-11-21,6.6
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",40766041.0,1991-11-21,6.2
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",15502112.0,1985-07-19,6.2
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",23686027.0,1984-05-04,6.9
"[{'id': 35, 'name': 'Comedy'}]",40471663.0,1986-02-28,6.6
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",37803872.0,1985-06-20,6.0
"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",7800000.0,1987-05-14,5.0
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",60000000.0,1980-09-10,7.1
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",10224116.0,1998-08-14,4.6
"[{'id': 53, 'name': 'Thriller'}]",48585416.0,1998-08-13,4.4
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",37672350.0,1998-08-14,6.0
"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",33395426.0,1968-06-12,7.5
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",20158808.0,1984-04-05,7.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",16283667.0,1990-10-24,5.5
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",4710749.0,1998-02-04,5.9
"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",131183530.0,1998-08-21,6.5
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",15.0,1998-08-21,5.6
"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",73326666.0,1988-02-29,7.1
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2200000.0,1948-08-23,7.8
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",7900000.0,1976-04-09,6.7
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",12600000.0,1972-05-25,7.2
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",6000000.0,1969-12-18,6.1
"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",13000000.0,1966-07-13,6.4
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",7000000.0,1964-07-09,7.2
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",2000000.0,1956-12-22,6.9
"[{'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",10250000.0,1956-06-01,7.3
"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",7000000.0,1955-10-03,6.9
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",7000000.0,1951-06-18,7.6
"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",16757163.0,1998-08-28,5.5
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]",203.0,1998-08-28,7.5
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",12413650.0,1998-08-28,6.4
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",57269863.0,1988-05-01,6.9
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",76270454.0,1987-06-02,7.6
"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",4500000.0,1941-11-14,7.1
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",22921898.0,1998-09-11,6.9
"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",501818.0,1997-09-09,6.9
"[{'id': 18, 'name': 'Drama'}]",33556.0,1997-07-07,6.5
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",18253415.0,1998-09-11,6.5
"[{'id': 18, 'name': 'Drama'}]",777423.0,1998-09-11,6.4
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",22482952.0,1980-07-11,6.2
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",51249404.0,1987-12-16,6.8
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",103173635.0,1988-12-20,6.5
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",21486757.0,1988-08-19,5.8
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",20036737.0,1989-04-14,7.2
"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",23278931.0,1992-12-18,5.0
"[{'id': 35, 'name': 'Comedy'}]",30688860.0,1982-07-16,5.2
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",7000000.0,1982-03-12,5.1
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",18600000.0,1984-02-17,5.9
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",38702310.0,1986-07-02,5.6
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}]",18875011.0,1988-04-01,5.9
"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",8479793.0,1991-02-14,5.0
"[{'id': 18, 'name': 'Drama'}]",243240178.0,1992-12-11,7.1
"[{'id': 18, 'name': 'Drama'}]",266614059.0,1993-04-07,5.8
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",244386864.0,1998-09-18,6.8
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",124494.0,1998-09-18,5.8
"[{'id': 18, 'name': 'Drama'}]",1782005.0,1998-09-18,7.0
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}]",41610884.0,1998-09-25,6.8
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",72527595.0,1998-09-25,5.6
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2075084.0,1990-10-24,6.4
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",399.0,1994-09-09,7.1
"[{'id': 18, 'name': 'Drama'}]",500000.0,1968-12-19,7.2
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",19629760.0,1982-06-25,7.8
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",21706101.0,1992-04-03,6.9
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10389003.0,1980-09-26,6.9
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",53000000.0,1990-12-05,7.5
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",171757863.0,1998-10-02,6.0
"[{'id': 35, 'name': 'Comedy'}]",2197921.0,1998-05-18,6.0
"[{'id': 35, 'name': 'Comedy'}]",30331165.0,1998-10-01,5.9
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",71485043.0,1998-10-02,6.8
"[{'id': 27, 'name': 'Horror'}]",631221.0,1998-10-02,4.7
"[{'id': 35, 'name': 'Comedy'}]",31672907.0,1981-06-12,6.5
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",64088552.0,1992-03-13,7.3
"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",40400657.0,1984-12-06,6.6
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",31853080.0,1986-09-13,6.9
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",26010864.0,1980-10-02,7.9
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",50671850.0,1998-10-16,5.5
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",46683377.0,1998-10-16,6.3
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2807390.0,1998-10-16,7.4
"[{'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}, {'id': 878, 'name': 'Science Fiction'}]",14567883.0,1998-10-23,6.1
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",229400000.0,1997-12-20,8.3
"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",16324573.0,1990-05-03,5.8
"[{'id': 18, 'name': 'Drama'}]",23875127.0,1998-10-30,8.2
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",12902790.0,1998-10-30,5.4
"[{'id': 18, 'name': 'Drama'}]",6451628.0,1998-01-21,6.8
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",116672912.0,1998-11-06,6.1
"[{'id': 35, 'name': 'Comedy'}]",185991646.0,1998-11-06,5.9
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",82150642.0,1998-09-13,7.2
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",1053788.0,1998-10-23,6.9
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",40002112.0,1998-11-13,5.1
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",142940100.0,1998-11-12,6.9
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",7936012.0,1985-11-15,7.0
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",2826523.0,1986-11-07,7.0
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",5794184.0,1986-06-13,6.7
"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",4100000.0,1990-02-02,5.1
"[{'id': 18, 'name': 'Drama'}]",752045.0,1957-10-03,7.9
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",250649836.0,1998-11-20,6.7
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",100491683.0,1998-11-20,5.8
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",363258859.0,1998-11-25,6.8
"[{'id': 18, 'name': 'Drama'}]",5596708.0,1998-01-16,7.6
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",6000000.0,1972-03-12,6.2
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",4100000.0,1984-12-15,6.7
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",10000000.0,1933-04-07,7.7
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",90614445.0,1976-09-08,5.9
"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",4711220.0,1986-11-21,4.6
"[{'id': 35, 'name': 'Comedy'}]",27400000.0,1985-03-29,6.0
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",24467000.0,1985-06-26,7.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",59612888.0,1985-05-31,6.8
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",35150960.0,1989-03-17,5.8
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",6948633.0,1985-04-09,5.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",36611610.0,1986-03-13,6.2
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",54999651.0,1986-03-15,6.2
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",152427960.0,1985-05-24,6.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",146198896.0,1984-03-22,6.5
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",55600000.0,1985-03-28,5.6
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",43579163.0,1986-03-20,5.5
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",28061343.0,1987-04-02,4.9
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",19510371.0,1988-03-17,4.7
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",11567217.0,1989-03-09,4.7
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",69131860.0,1998-11-25,5.3
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",10443316.0,1998-11-25,4.8
"[{'id': 35, 'name': 'Comedy'}]",9247881.0,1998-11-25,3.8
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",9898412.0,1998-09-11,6.2
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",37141130.0,1998-12-04,4.8
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",118000000.0,1998-12-10,6.3
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",218613188.0,1998-12-15,6.9
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",17096053.0,1998-09-17,7.5
"[{'id': 10749, 'name': 'Romance'}, {'id': 36, 'name': 'History'}]",289317794.0,1998-12-11,6.8
"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}]",23717291.0,1985-10-29,6.1
"[{'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",41410568.0,1985-06-28,7.0
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",300400432.0,1985-05-21,6.3
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",125212904.0,1982-10-22,7.2
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",189015611.0,1988-05-24,5.7
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",96773200.0,1985-12-04,6.0
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",86572238.0,1984-03-30,6.6
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",85313124.0,1985-06-21,6.5
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",25024919.0,1988-09-13,5.4
"[{'id': 18, 'name': 'Drama'}]",200182160.0,1979-06-15,6.9
"[{'id': 18, 'name': 'Drama'}]",270000000.0,1982-05-28,6.6
"[{'id': 18, 'name': 'Drama'}]",300473716.0,1985-11-21,6.6
"[{'id': 18, 'name': 'Drama'}]",119946358.0,1990-10-18,5.3
"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",14643997.0,1985-12-13,7.1
"[{'id': 35, 'name': 'Comedy'}]",91258000.0,1986-06-13,6.4
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",13418091.0,1986-08-22,6.0
"[{'id': 18, 'name': 'Drama'}]",90815558.0,1984-06-22,6.9
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",115103979.0,1986-06-18,5.9
"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",38956288.0,1989-06-29,5.5
"[{'id': 35, 'name': 'Comedy'}]",71320000.0,1989-12-01,7.1
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",250821495.0,1998-12-17,6.3
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",1214198.0,1998-05-01,6.5
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",98126565.0,1998-12-25,7.2
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",40283321.0,1998-12-25,6.2
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",202292902.0,1998-12-25,7.0
"[{'id': 18, 'name': 'Drama'}]",56702901.0,1998-03-05,6.1
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",21001563.0,1999-03-25,5.8
"[{'id': 18, 'name': 'Drama'}]",6330054.0,1997-08-28,5.8
"[{'id': 18, 'name': 'Drama'}]",3970078.0,1998-12-30,6.6
"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",14010690.0,1999-01-14,5.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",37962774.0,1986-08-01,5.1
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",7177431.0,1986-08-15,6.0
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",3000000.0,1958-07-16,6.9
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",60629159.0,1986-08-15,7.1
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",38903179.0,1989-02-10,5.2
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",15945534.0,1986-08-15,5.3
"[{'id': 27, 'name': 'Horror'}]",30859000.0,1974-10-01,7.1
"[{'id': 27, 'name': 'Horror'}]",8025872.0,1986-08-22,5.8
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",5765562.0,1990-01-12,5.1
