budget,genres,revenue,release_date,vote_average,month,year
4500000,"[{'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",58853106.0,1980-07-05,5.8,7,1980
200000,"[{'id': 37, 'name': 'Western'}]",14500000.0,1964-09-12,7.6,9,1964
3000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",222559.0,1996-02-28,6.8,2,1996
18000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",358991681.0,1992-11-19,6.3,11,1992
17000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",10278549.0,1987-10-09,5.8,10,1987
463455,"[{'id': 18, 'name': 'Drama'}]",966878.0,1926-05-14,8.0,5,1926
63000000,"[{'id': 18, 'name': 'Drama'}]",100853753.0,1999-10-15,8.3,10,1999
50000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",58900031.0,1999-10-13,5.9,10,1999
5000000,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",42365581.0,1981-07-13,6.6,7,1981
19000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",18254702.0,1989-10-13,7.4,10,1989
9000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",34573780.0,1999-10-22,6.8,10,1999
13000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",53000000.0,1987-07-17,7.1,7,1987
35000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",45681173.0,1990-06-22,5.6,6,1990
70000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10751, 'name': 'Family'}]",329803958.0,1988-06-21,7.2,6,1988
28000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",195312802.0,1981-06-23,6.3,6,1981
32000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",156167015.0,1989-07-07,5.9,7,1989
7000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",161777836.0,1973-07-05,6.4,7,1973
5500000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",141195658.0,1965-12-16,6.5,12,1965
19000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",40846082.0,1999-10-29,5.5,10,1999
27000000,"[{'id': 18, 'name': 'Drama'}]",14859394.0,1999-10-29,6.3,10,1999
13000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",22863596.0,1999-09-30,7.3,9,1999
2000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",7.0,1999-10-29,6.0,10,1999
26500000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}]",159375308.0,1997-07-12,8.2,7,1997
51000000,"[{'id': 35, 'name': 'Comedy'}]",36911617.0,1999-11-05,4.5,11,1999
73000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",151493655.0,1999-11-04,6.5,11,1999
90000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",60289912.0,1999-10-28,7.3,10,1999
8000000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",21028755.0,1982-11-12,6.7,11,1982
3500000,"[{'id': 27, 'name': 'Horror'}]",14000000.0,1987-05-01,5.9,5,1987
900000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",2023414.0,1985-10-18,7.0,10,1985
2500000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",4729352.0,1989-09-09,7.0,9,1989
25000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",40903593.0,1993-02-26,7.2,2,1993
483103,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1027757.0,1927-10-31,8.0,10,1927
5000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",19905359.0,1981-03-17,6.4,3,1981
22700000,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",38119483.0,1987-06-24,6.7,6,1987
15000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",32056467.0,1973-11-08,7.0,11,1973
12000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",55260558.0,1981-12-15,7.2,12,1981
15000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 37, 'name': 'Western'}, {'id': 36, 'name': 'History'}]",31559552.0,1970-12-14,7.5,12,1970
40600000,"[{'id': 35, 'name': 'Comedy'}]",90400000.0,1983-06-07,7.1,6,1983
20000000,"[{'id': 35, 'name': 'Comedy'}]",2297493.0,1981-07-31,4.9,7,1981
23000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",18653615.0,1999-11-12,5.9,11,1999
10000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",30652890.0,1999-11-12,6.8,11,1999
60000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",66976317.0,1999-10-18,6.2,10,1999
30000000,"[{'id': 16, 'name': 'Animation'}]",163644662.0,1998-07-18,6.7,7,1998
10000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",50100000.0,1962-09-25,7.3,9,1962
25485000,"[{'id': 36, 'name': 'History'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]",29548291.0,1970-01-26,6.9,1,1970
700000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",7179298.0,1988-03-14,7.6,3,1988
16000000,"[{'id': 18, 'name': 'Drama'}]",53977250.0,1982-12-08,7.4,12,1982
100000000,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",206071502.0,1999-11-18,6.9,11,1999
135000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",361832400.0,1999-11-08,6.0,11,1999
8272296,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",67872296.0,1999-04-19,7.4,4,1999
133000,"[{'id': 18, 'name': 'Drama'}]",361712.0,1948-11-24,8.0,11,1948
4000000,"[{'id': 18, 'name': 'Drama'}]",1680358.0,1987-08-28,7.2,8,1987
28000000,"[{'id': 18, 'name': 'Drama'}]",47951979.0,1984-05-11,7.0,5,1984
14000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",320145693.0,1987-09-11,6.6,9,1987
23000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5820015.0,1990-02-09,5.7,2,1990
30000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",38413606.0,1988-07-20,7.2,7,1988
75000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",152368585.0,1991-05-24,6.4,5,1991
24000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",41895491.0,1991-09-09,7.2,9,1991
18000000,"[{'id': 18, 'name': 'Drama'}]",11500000.0,1984-12-01,6.5,12,1984
100000000,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",211989043.0,1999-11-24,5.5,11,1999
90000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",497366869.0,1999-10-30,7.3,10,1999
38000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",635096.0,1999-11-24,6.6,11,1999
312000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1281176.0,1999-11-28,6.2,11,1999
23000000,"[{'id': 18, 'name': 'Drama'}]",10827816.0,1999-12-03,6.6,12,1999
47000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",15691192.0,1990-12-21,5.3,12,1990
19000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",10000000.0,1990-08-10,6.2,8,1990
17000000,"[{'id': 35, 'name': 'Comedy'}]",65535067.0,1999-12-10,5.4,12,1999
60000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",284600000.0,1999-12-10,8.2,12,1999
24000000,"[{'id': 18, 'name': 'Drama'}]",88545092.0,1999-12-17,6.9,12,1999
1300000,"[{'id': 18, 'name': 'Drama'}]",29133000.0,1971-10-03,7.6,10,1971
100000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",93700000.0,1999-12-17,6.9,12,1999
133000000,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",300135367.0,1999-12-17,5.8,12,1999
80000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",90874570.0,1999-12-17,7.0,12,1999
37000000,"[{'id': 18, 'name': 'Drama'}]",48451803.0,1999-12-08,7.5,12,1999
14000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",206128.0,1999-12-22,5.8,12,1999
10000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",929606.0,1999-09-15,5.3,9,1999
55000000,"[{'id': 18, 'name': 'Drama'}]",100230832.0,1999-12-16,6.8,12,1999
82000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",47434430.0,1999-12-22,6.9,12,1999
45000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",90683916.0,1999-12-23,6.9,12,1999
40000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",128798265.0,1999-12-25,7.1,12,1999
11000000,"[{'id': 35, 'name': 'Comedy'}]",59827328.0,2000-01-12,6.5,1,2000
50000000,"[{'id': 18, 'name': 'Drama'}]",73956241.0,1999-09-17,7.2,9,1999
25,"[{'id': 18, 'name': 'Drama'}]",13.0,1999-12-25,7.0,12,1999
24000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",8434146.0,1999-12-25,5.7,12,1999
90000000,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",14828081.0,2000-01-14,4.9,1,2000
24554,"[{'id': 18, 'name': 'Drama'}]",140021.0,1998-09-12,8.1,9,1998
12000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",53267000.0,1973-12-13,7.8,12,1973
10000000,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",7825000.0,1989-04-07,6.6,4,1989
4500000,"[{'id': 35, 'name': 'Comedy'}]",27092880.0,1982-08-13,7.0,8,1982
15000000,"[{'id': 18, 'name': 'Drama'}]",6908797.0,1988-11-11,6.4,11,1988
6000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",5617391.0,1993-12-25,7.4,12,1993
250000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",609524.0,1991-04-05,6.4,4,1991
36000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",3003296.0,2000-01-28,4.6,1,2000
34000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",48169908.0,1992-11-18,7.3,11,1992
31000000,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}]",231605150.0,1992-05-28,6.5,5,1992
38000000,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}]",57319029.0,1993-12-09,5.9,12,1993
11700000,"[{'id': 53, 'name': 'Thriller'}]",88036683.0,1992-01-10,6.5,1,1992
32000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",36733909.0,1993-01-15,6.7,1,1993
31000000,"[{'id': 18, 'name': 'Drama'}]",134095253.0,1992-12-23,7.3,12,1992
20000000,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}]",121697323.0,1992-02-14,6.5,2,1992
40000000,"[{'id': 35, 'name': 'Comedy'}]",107458785.0,1992-07-01,6.8,7,1992
45000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",178051587.0,1992-06-04,6.4,6,1992
25000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",411006740.0,1992-11-25,6.2,11,1992
55000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",149022650.0,1992-07-30,6.3,7,1992
60000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",137783840.0,1992-05-22,6.3,5,1992
10000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",4160851.0,1992-06-03,7.3,6,1992
7000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",16624456.0,1992-07-24,5.3,7,1992
220000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",2040920.0,1992-09-04,6.6,9,1992
1000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",2019469.0,1992-09-16,6.9,9,1992
40000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",161834276.0,2000-02-03,5.7,2,2000
16000000,"[{'id': 53, 'name': 'Thriller'}]",48017402.0,1992-08-14,6.0,8,1992
6000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",30471.0,1999-01-22,7.2,1,1999
10000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",1631839.0,2000-02-04,5.4,2,2000
40000000,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",144056873.0,2000-02-11,6.3,2,2000
30000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",45554533.0,2000-02-11,6.3,2,2000
200000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",1160268.0,2000-02-11,4.5,2,2000
26000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",28780255.0,2000-02-18,6.5,2,2000
40000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",36037909.0,2000-02-16,5.0,2,2000
23000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",53187659.0,2000-02-18,6.7,2,2000
41300000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",106371651.0,2000-02-18,6.3,2,2000
1500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",19181.0,1931-01-30,8.2,1,1931
250000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2500000.0,1921-01-21,8.0,1,1921
42000000,"[{'id': 53, 'name': 'Thriller'}]",32168970.0,2000-02-25,5.3,2,2000
6000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",9000000.0,2000-03-01,5.9,3,2000
16000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",15427192.0,2000-03-03,5.4,3,2000
25000000,"[{'id': 35, 'name': 'Comedy'}]",24362772.0,2000-03-03,4.3,3,2000
2053648,"[{'id': 99, 'name': 'Documentary'}]",500000.0,1999-10-22,7.8,10,1999
12000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1400000.0,1984-12-14,6.9,12,1984
24500,"[{'id': 27, 'name': 'Horror'}]",4000000.0,1963-06-06,5.3,6,1963
90000000,"[{'id': 878, 'name': 'Science Fiction'}]",60874615.0,2000-03-10,5.7,3,2000
38000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",58401898.0,1999-08-24,6.3,8,1999
2300000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",20000000.0,1979-05-24,7.4,5,1979
9000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",28607524.0,1986-11-14,7.1,11,1986
7000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",50888000.0,1988-06-15,6.6,6,1988
1800000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",46665856.0,1975-08-11,7.6,8,1975
777000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",140000000.0,1973-08-01,6.9,8,1973
40000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}]",205405498.0,1991-12-20,7.5,12,1991
18000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",39321715.0,1987-03-27,5.6,3,1987
12000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",5669831.0,1987-08-07,5.5,8,1987
1805000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",4905000.0,1953-04-11,6.2,4,1953
52000000,"[{'id': 18, 'name': 'Drama'}]",256271286.0,2000-03-17,7.1,3,2000
23000000,"[{'id': 27, 'name': 'Horror'}]",53302314.0,2000-03-16,6.4,3,2000
16000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}]",45361000.0,1991-05-24,7.2,5,1991
2700000,"[{'id': 35, 'name': 'Comedy'}]",141000000.0,1978-07-27,7.0,7,1978
6500000,"[{'id': 18, 'name': 'Drama'}]",37295445.0,1989-06-30,7.6,6,1989
10000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",16153593.0,1990-08-03,6.3,8,1990
14000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",32482682.0,1991-06-07,6.0,6,1991
3000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",22000000.0,1974-07-24,7.0,7,1974
2000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",45000000.0,1982-02-20,6.1,2,1982
9000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",16945171.0,1985-11-01,6.1,11,1985
5000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1702394.0,1994-01-14,5.0,1,1994
927262,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2500000.0,1944-04-24,8.0,4,1944
6000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",1193062.0,1991-10-18,4.7,10,1991
13500000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",202000000.0,1990-03-30,6.5,3,1990
25000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",78000000.0,1991-03-22,5.8,3,1991
21000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",42000000.0,1993-03-17,5.1,3,1993
4200000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",38376497.0,1984-08-10,6.4,8,1984
8700000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",4865912.0,1986-04-11,6.9,4,1986
1500000,"[{'id': 28, 'name': 'Action'}]",11806119.0,1988-02-26,6.6,2,1988
7000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",20000000.0,1978-08-02,5.7,8,1978
13000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",123922370.0,1987-12-23,7.1,12,1987
4000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",56666667.0,1967-12-11,7.6,12,1967
25000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",91036760.0,2000-03-20,6.0,3,2000
15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",9902115.0,2000-03-31,5.1,3,2000
8500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",327418.0,2000-03-23,6.5,3,2000
1,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",8500000.0,1936-02-05,8.1,2,1936
2500000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",10000000.0,1963-05-29,7.4,5,1963
2000000,"[{'id': 18, 'name': 'Drama'}]",7600000.0,1961-09-25,7.6,9,1961
20000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",303788635.0,1977-11-16,7.2,11,1977
25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",25965144.0,1990-11-02,7.3,11,1990
6500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",54215416.0,1987-07-24,6.8,7,1987
20000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",18432000.0,1985-03-27,6.8,3,1985
6000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",8200000.0,1986-03-28,6.4,3,1986
30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10402, 'name': 'Music'}]",47126295.0,2000-03-17,7.0,3,2000
95000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",76432727.0,2000-03-31,7.0,3,2000
15000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",35007180.0,2000-03-31,5.7,3,2000
4653000,"[{'id': 37, 'name': 'Western'}]",6000000.0,1966-12-17,7.2,12,1966
70000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",300854823.0,1991-12-11,6.7,12,1991
